x,y,name,type,adm2code,adm1code,adm1_en,adm2_en,adm0code,adm0_en,total,male,female
-72.0148748,19.1378753,Hôpital Ste Thérèse de Hinche,hospital,HT0611,HT06,Centre,Hinche,HT,Haiti,120867,61178,59689
-72.3050008,18.5472324,Hôpital Unimed,hospital,HT0112,HT01,West,Delmas,HT,Haiti,395260,187328,207932
-72.1165692422156,18.83608375,Hôpital Universitaire de Mirebalais,hospital,HT0621,HT06,Centre,Mirebalais,HT,Haiti,97755,49462,48293
-72.2979235,18.5563858,Hôpital Universitaire de la Paix,hospital,HT0112,HT01,West,Delmas,HT,Haiti,395260,187328,207932
-71.8408685040805,19.66548565,Hôpital de Fort-Liberté,hospital,HT0411,HT04,North-East,Fort-Liberte,HT,Haiti,34434,17014,17420
-72.3362825,18.5440483,Hôpital de l'Ofatma (Cité Militaire),hospital,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-72.3398798707918,18.5397457,Hôpital de l'Université d'État d'Haïti,hospital,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-73.343812,18.484814,Hôpital de l'Université d'État d'Haïti (HUEH),hospital,HT1021,HT10,Nippes,Anse-a-Veau,HT,Haiti,34613,18320,16293
-72.3400634,18.5406041,Hôpital de l'Université d'État d'Haïti UTC,hospital,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-72.3165851,18.5336172,Hôpital du Canapé-Vert,hospital,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-72.3473662,18.5338602,Hôpital la Sainte Famille,hospital,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-72.3328648,18.5383163,Hôpital-Maternité Sapiens,hospital,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-72.335,18.539,INSTITUT FAME PEREO,hospital,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-73.7505564,18.197155,INSTITUTION Medical Chuirgical,hospital,HT0711,HT07,South,Les Cayes,HT,Haiti,151696,74476,77220
-72.314722,18.570833,ISRAELI FIELD HOSPITAL,hospital,HT0112,HT01,West,Delmas,HT,Haiti,395260,187328,207932
-74.3986583,18.4606367,Iceus Picard de Sicard,hospital,HT0821,HT08,Grande'Anse,Anse d'Hainault,HT,Haiti,36401,19175,17226
-73.7453729,18.1956999,J.C Foundation Diabetics,hospital,HT0711,HT07,South,Les Cayes,HT,Haiti,151696,74476,77220
-72.3006445,18.5402844,J/P Haitian Relief Organization Klinik Ijans,hospital,HT0112,HT01,West,Delmas,HT,Haiti,395260,187328,207932
-72.5388658,18.2379412,JACMEL CLINIC ASILE COMMUNAL,hospital,HT0211,HT02,South-East,Jacmel,HT,Haiti,187253,92534,94719
-73.1590354,19.727117,JOSHUA MEMORIAL CLINIC,hospital,HT0932,HT09,North-West,Baie de Henne,HT,Haiti,27283,14020,13263
-72.3012136483548,18.5353266,JP_HRO hospital,hospital,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-72.6967156,19.8725218,Jean Clair,hospital,HT0921,HT09,North-West,Saint-Louis du Nord,HT,Haiti,116350,56426,59924
-72.7119268016724,19.09617315,Jeunesse en Mission,hospital,HT0531,HT05,Artibonite,Saint-Marc,HT,Haiti,266642,129153,137489
-72.7738666,18.4266331,KAY SANTE CLINIQUE MEDICALE,hospital,HT0123,HT01,West,Grand-Goave,HT,Haiti,136502,64473,72029
-72.2938193,18.5107591,KLINIK ANNOU,hospital,HT0114,HT01,West,Petion-Ville,HT,Haiti,376834,182671,194163
-73.749284,18.1946053,KLINIK LA FANMY,hospital,HT0711,HT07,South,Les Cayes,HT,Haiti,151696,74476,77220
-72.183933,18.539474,Kay Lavi,hospital,HT0131,HT01,West,Croix-Des-Bouquets,HT,Haiti,249628,122332,127296
-72.6907226,19.118567,Kay Sante Pa w,hospital,HT0531,HT05,Artibonite,Saint-Marc,HT,Haiti,266642,129153,137489
-72.3967663,18.5445352,Killick,hospital,HT0113,HT01,West,Carrefour,HT,Haiti,511345,243112,268233
-72.2733615,18.5628232,King's Hospital,hospital,HT0118,HT01,West,Tabarre,HT,Haiti,130283,61480,68803
-72.337299,18.531103,Klinik Kay Timoun,clinic,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-72.6202847932897,18.5077323,Klinik Lasante,hospital,HT0121,HT01,West,Leogane,HT,Haiti,199813,99210,100603
-73.9390821,18.1097806,Klinik Timoun Nou Yo,hospital,HT0721,HT07,South,Port-Salut,HT,Haiti,19098,10076,9022
-73.9390038501504,18.1097424,Klinik Timoun Nou Yo,hospital,HT0721,HT07,South,Port-Salut,HT,Haiti,19098,10076,9022
-71.9522131,18.4918429,L'Eau de Vie de F.P,hospital,HT0133,HT01,West,Ganthier,HT,Haiti,62534,31413,31121
-73.9201021,18.0825692,L'hôpital Communitaire PORT-SALUT,hospital,HT0721,HT07,South,Port-Salut,HT,Haiti,19098,10076,9022
-72.7693792,19.8326048,LA PROVIDENCE DUGAS,hospital,HT0913,HT09,North-West,Bassin Bleu,HT,Haiti,63446,31688,31758
-72.666666,18.270833,LA VALLEE HOSPITAL ST JOSEPH LA VALLE,hospital,HT0214,HT02,South-East,La Vallee,HT,Haiti,36427,19106,17321
-72.2611418,18.5772637,LA Vierge Miracle Centre Medical de Fleurs,hospital,HT0118,HT01,West,Tabarre,HT,Haiti,130283,61480,68803
-73.8032252,18.2823447,LABORDE,hospital,HT0711,HT07,South,Les Cayes,HT,Haiti,151696,74476,77220
-73.7353192,18.2621264,LAURENT,hospital,HT0711,HT07,South,Les Cayes,HT,Haiti,151696,74476,77220
-73.9474093,18.2672695,LE PRETRE,hospital,HT0713,HT07,South,Chantal,HT,Haiti,34121,17942,16179
-74.2166310824459,18.30697095,LES ANGLAIS,hospital,HT0752,HT07,South,Les Anglais,HT,Haiti,29891,15772,14119
-73.7459112,18.1982259,LES CAYES HOSPITAL CENTRE DE SANTE LA CHARITE,hospital,HT0711,HT07,South,Les Cayes,HT,Haiti,151696,74476,77220
-73.751388,18.192777,LES CAYES HOSPITAL GENERAL,hospital,HT0711,HT07,South,Les Cayes,HT,Haiti,151696,74476,77220
-73.7616448,18.3007108,LKTMBD,hospital,HT0711,HT07,South,Les Cayes,HT,Haiti,151696,74476,77220
-74.0623764,18.509299,LOPINEAU DISPENSAIRE ST ANTOINE DE PADONNE,hospital,HT0832,HT08,Grande'Anse,Roseaux,HT,Haiti,35756,18981,16775
-72.8411829,19.7858733,La Brousse,hospital,HT0913,HT09,North-West,Bassin Bleu,HT,Haiti,63446,31688,31758
-73.783,18.267,La Fanmy,hospital,HT0711,HT07,South,Les Cayes,HT,Haiti,151696,74476,77220
-72.0248976,19.6158523,La Formule Clinique Medicale,clinic,HT0431,HT04,North-East,Trou du Nord,HT,Haiti,48931,24024,24907
-73.743467,18.194405,La Kay Ti Moun Bon Dye,hospital,HT0711,HT07,South,Les Cayes,HT,Haiti,151696,74476,77220
-72.6971553,19.104907,La Maison d'Hypocrate,hospital,HT0531,HT05,Artibonite,Saint-Marc,HT,Haiti,266642,129153,137489
-73.1278403,19.8300181,La Montagne,hospital,HT0934,HT09,North-West,Jean Rabel,HT,Haiti,148416,75060,73356
-72.6967783,19.8725934,La Perrière,hospital,HT0921,HT09,North-West,Saint-Louis du Nord,HT,Haiti,116350,56426,59924
-72.8411828,19.7858717,La Plate,hospital,HT0913,HT09,North-West,Bassin Bleu,HT,Haiti,63446,31688,31758
-72.2642501,18.6587255,La Renaissance de Jerusalem,clinic,HT0131,HT01,West,Croix-Des-Bouquets,HT,Haiti,249628,122332,127296
-72.2625561,18.6416285,La Référence,clinic,HT0131,HT01,West,Croix-Des-Bouquets,HT,Haiti,249628,122332,127296
-73.1278418,19.8300171,La Réserve,hospital,HT0934,HT09,North-West,Jean Rabel,HT,Haiti,148416,75060,73356
-72.699654,19.0846131,La SantT de vos Enfants,hospital,HT0531,HT05,Artibonite,Saint-Marc,HT,Haiti,266642,129153,137489
-73.2004005,19.6927362,La Source,hospital,HT0932,HT09,North-West,Baie de Henne,HT,Haiti,27283,14020,13263
-72.3382938,18.5399732,Laboratoire Radiologique,hospital,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-72.024104500000007,19.6164225,Laboratoire d´Analyse Médinale,clinic,HT0431,HT04,North-East,Trou du Nord,HT,Haiti,48931,24024,24907
-73.7490897,18.1940571,Labortorier Medical Legal,hospital,HT0711,HT07,South,Les Cayes,HT,Haiti,151696,74476,77220
-72.3632929,19.2879789,Lacidras,hospital,HT0551,HT05,Artibonite,Saint-Michel de l'Attalaye,HT,Haiti,150511,74409,76102
-72.2899941,18.516045600000002,Lambert Santé,hospital,HT0114,HT01,West,Petion-Ville,HT,Haiti,376834,182671,194163
-72.3294885,18.5850342,Lanp Pou Ayiti (Lamp for Haiti),hospital,HT0117,HT01,West,Cite Soleil,HT,Haiti,265072,129887,135185
-72.2578912,18.5231675,Le Diagnostic,clinic,HT0114,HT01,West,Petion-Ville,HT,Haiti,376834,182671,194163
-72.3373171,18.5302011,Le Nouveau Centre Médico Hospitalier de la Rue Capois,hospital,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-72.6302745,18.5087003,Le Sourire,hospital,HT0121,HT01,West,Leogane,HT,Haiti,199813,99210,100603
-72.2309216,18.579501,Le Vivant Centre Materno Infantil,hospital,HT0131,HT01,West,Croix-Des-Bouquets,HT,Haiti,249628,122332,127296
-72.3104649,18.5542869,Local Hopital Sainte Trinite,hospital,HT0112,HT01,West,Delmas,HT,Haiti,395260,187328,207932
-72.2315643,19.1653687,MADAME JOA,hospital,HT0612,HT06,Centre,Maissade,HT,Haiti,58942,30322,28620
-72.401242,18.5402264,MAIN DE DIEU,hospital,HT0113,HT01,West,Carrefour,HT,Haiti,511345,243112,268233
-72.0305153,18.7855381,MARCHE CANARD,hospital,HT0621,HT06,Centre,Mirebalais,HT,Haiti,97755,49462,48293
-73.5,18.388,MATERNITE ISAIE JEANTY,hospital,HT1022,HT10,Nippes,Petit Trou de Nippes,HT,Haiti,29990,16391,13599
-72.3983844,18.5259196,MDM,hospital,HT0113,HT01,West,Carrefour,HT,Haiti,511345,243112,268233
-72.3071262,18.576265,MDM GRIFFIF Hospital,hospital,HT0112,HT01,West,Delmas,HT,Haiti,395260,187328,207932
-72.287503,18.5659289,MEDECIN DU MONDE CENTRE DE SANTE,hospital,HT0112,HT01,West,Delmas,HT,Haiti,395260,187328,207932
-73.7733071,18.353111,MELON,hospital,HT0715,HT07,South,Maniche,HT,Haiti,23934,12787,11147
-73.9173219498889,18.07788315,MHDR (PORT SALUT),hospital,HT0721,HT07,South,Port-Salut,HT,Haiti,19098,10076,9022
-73.082972,18.434,MIRAGOANE HOSPITAL DISTRICT,hospital,HT1011,HT10,Nippes,Miragoane,HT,Haiti,62528,31656,30872
-73.0980881,18.4448396,MIRAGOANE HOSPITAL PAILLANT,hospital,HT1011,HT10,Nippes,Miragoane,HT,Haiti,62528,31656,30872
-72.1,18.833333,MIREBALAIS CLINIC PROFAMIL FAMILY PLAN,hospital,HT0621,HT06,Centre,Mirebalais,HT,Haiti,97755,49462,48293
-73.7511123,18.2134773,MISSIONNAIRES,hospital,HT0711,HT07,South,Les Cayes,HT,Haiti,151696,74476,77220
-71.983333,19.366666,MOMBIN CROCHU HOSPITAL MOMBIN CROCHU,hospital,HT0443,HT04,North-East,Mombin Crochu,HT,Haiti,34700,17367,17333
-71.783333,19.4,MONT ORGANISE CLINIC SOCIAL MEDICAL CENTER,hospital,HT0423,HT04,North-East,Mont-Organise,HT,Haiti,20973,10551,10422
-71.783333,19.366666,MONT ORGANISE HOSPITAL MONT ORGANISE,hospital,HT0423,HT04,North-East,Mont-Organise,HT,Haiti,20973,10551,10422
-72.3380525,18.5610589,MSF,hospital,HT0112,HT01,West,Delmas,HT,Haiti,395260,187328,207932
-72.3103866,18.5546186,MSF,hospital,HT0112,HT01,West,Delmas,HT,Haiti,395260,187328,207932
-72.3207435,18.5647002,MSF,hospital,HT0112,HT01,West,Delmas,HT,Haiti,395260,187328,207932
-72.4069173,18.5393224,MSF Orthopedic Hospital Carrefour,hospital,HT0113,HT01,West,Carrefour,HT,Haiti,511345,243112,268233
-72.3332904,18.5621481,MSPP/Zanmi la sante,hospital,HT0112,HT01,West,Delmas,HT,Haiti,395260,187328,207932
-73.8262919,18.1972157,Maison de Naissance,hospital,HT0712,HT07,South,Torbeck,HT,Haiti,76083,39937,36146
-72.2746018,19.7112922,Mama baby haiti centre d´accouchement,hospital,HT0322,HT03,North,Plaine du Nord,HT,Haiti,41255,20212,21043
-72.6215,19.355857,Mapou Lagon,hospital,HT0513,HT05,Artibonite,L'Estere,HT,Haiti,45159,22436,22723
-72.1890068,19.7366367,Maranatha Clinique,clinic,HT0311,HT03,North,Cap-Haitien,HT,Haiti,274404,127501,146903
-73.3459488,19.778396,Mare Rouge,hospital,HT0931,HT09,North-West,Mole Saint Nicolas,HT,Haiti,33863,17486,16377
-72.7886358,20.0447018,Marie Curie,hospital,HT0912,HT09,North-West,La Tortue,HT,Haiti,38868,19645,19223
-74.300012,18.6333088,Maternité Des Abricots,hospital,HT0812,HT08,Grande'Anse,Abricots,HT,Haiti,37675,19927,17748
-72.318955,18.5429383,Maternité de Christ Roi,hospital,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-72.2808975,18.5140408,Maternité de Pétion-Ville,hospital,HT0114,HT01,West,Petion-Ville,HT,Haiti,376834,182671,194163
-74.3074044,18.6499772,Maternité des Abricots,hospital,HT0812,HT08,Grande'Anse,Abricots,HT,Haiti,37675,19927,17748
-72.3184909,18.5911393,Medecin Sans Frontiere MSF,hospital,HT0117,HT01,West,Cite Soleil,HT,Haiti,265072,129887,135185
-72.2842824,18.6051235,Medic plus clinique hospitaliere,clinic,HT0131,HT01,West,Croix-Des-Bouquets,HT,Haiti,249628,122332,127296
-72.3421327,18.5349041,Medical Center,hospital,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-72.340329,18.53781,Medical Center,hospital,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-72.3452599,18.5372801,Medical Center,hospital,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-72.3419,18.5604,Medical Center,hospital,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-72.31475,18.59521,Medical Center near Blanchard,hospital,HT0117,HT01,West,Cite Soleil,HT,Haiti,265072,129887,135185
-72.34035,18.56023,Medical Center near Boulevard la Saline,hospital,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-72.3438651,18.5383098,Medical Center near Morne a Tuf,hospital,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-72.32724,18.58138,Medical Center near R9,hospital,HT0117,HT01,West,Cite Soleil,HT,Haiti,265072,129887,135185
-72.2489449,18.5292716,Medical Teams International,hospital,HT0114,HT01,West,Petion-Ville,HT,Haiti,376834,182671,194163
-72.336855,18.5303891,Medimax,hospital,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-72.634623093012,18.51129215,Midic Clinic,hospital,HT0121,HT01,West,Leogane,HT,Haiti,199813,99210,100603
-71.7339056,19.5513917,Misa Phaema Clinique,clinic,HT0421,HT04,North-East,Ouanaminthe,HT,Haiti,106129,52331,53798
-72.5016918,18.8135073,Mission Matana,hospital,HT0141,HT01,West,Arcahaie,HT,Haiti,130306,65206,65100
-72.2639652,18.6527472,Mitho Centre De Santé,clinic,HT0131,HT01,West,Croix-Des-Bouquets,HT,Haiti,249628,122332,127296
-72.9116949,19.8518578,Monfort,hospital,HT0911,HT09,North-West,Port-de-Paix,HT,Haiti,203975,98610,105365
-72.338812,18.522428,Médecins du Monde Hopital;Terrain Miron,hospital,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-72.3316037,18.5232875,Médecins sans Frontières,hospital,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-71.8323426,18.3061308,NOTRE DAME DES PINS D'ORIANIE,hospital,HT0135,HT01,West,Fonds-Verrettes,HT,Haiti,50024,25391,24633
-72.6967044,19.8724413,NWCM,hospital,HT0921,HT09,North-West,Saint-Louis du Nord,HT,Haiti,116350,56426,59924
-72.3333873,19.6439159,Nativité,hospital,HT0321,HT03,North,Acul du Nord,HT,Haiti,55908,28199,27709
-72.621532,19.3558639,New Testament la Croix Perisse,hospital,HT0513,HT05,Artibonite,L'Estere,HT,Haiti,45159,22436,22723
-73.7462119,18.1954145,Nucu Lab,hospital,HT0711,HT07,South,Les Cayes,HT,Haiti,151696,74476,77220
-72.1065568,18.8276971,ODECOM,hospital,HT0621,HT06,Centre,Mirebalais,HT,Haiti,97755,49462,48293
-72.5157661,18.5462987,OEUVRES DE BIENFAISANCE DE CARREFOUR ET DE GRESSIER,hospital,HT0116,HT01,West,Gressier,HT,Haiti,36453,18323,18130
-71.725605,19.5497984,OFATMA,clinic,HT0421,HT04,North-East,Ouanaminthe,HT,Haiti,106129,52331,53798
-72.5360859,18.235518,OFATMA,hospital,HT0211,HT02,South-East,Jacmel,HT,Haiti,187253,92534,94719
-71.8357213,19.6601441,OFATMA Direction Départementale Nord-Est,hospital,HT0411,HT04,North-East,Fort-Liberte,HT,Haiti,34434,17014,17420
-72.1351419,19.2024371,OSSENANDE,hospital,HT0612,HT06,Centre,Maissade,HT,Haiti,58942,30322,28620
-71.733333,19.55,OUANAMINTHE HOSPITAL OUANAMINTHE,hospital,HT0421,HT04,North-East,Ouanaminthe,HT,Haiti,106129,52331,53798
-72.2276973,18.577853,Oge Rosette Laventure,hospital,HT0131,HT01,West,Croix-Des-Bouquets,HT,Haiti,249628,122332,127296
-72.6962355,19.1110805,Ophtalmologique,hospital,HT0531,HT05,Artibonite,Saint-Marc,HT,Haiti,266642,129153,137489
-72.2361195,18.6731836,Organisation Sociale de Santé et Pour le Developpemant D'onaville,clinic,HT0132,HT01,West,Thomazeau,HT,Haiti,52960,27069,25891
-72.2778834,18.5933987,Orthopedic clinic,hospital,HT0118,HT01,West,Tabarre,HT,Haiti,130283,61480,68803
-72.2625385,18.625707,PEDIATERIE Dr MARGUARETTE BLAISE JEAN,hospital,HT0131,HT01,West,Croix-Des-Bouquets,HT,Haiti,249628,122332,127296
-72.734519042867,19.00100655,PIERRE CLINIC PAYDEN HEALTH CENTER,hospital,HT0531,HT05,Artibonite,Saint-Marc,HT,Haiti,266642,129153,137489
-72.116666,19.333333,PIGNON HOSPITAL LA JEUNE,hospital,HT0344,HT03,North,Pignon,HT,Haiti,43263,21708,21555
-72.467076,19.5999853,PLAISANCE HOSPITAL PLAISANCE,hospital,HT0371,HT03,North,Plaisance,HT,Haiti,69583,34467,35116
-72.221793,18.5724971,POLY CLINIQUE DE COTTARD,hospital,HT0131,HT01,West,Croix-Des-Bouquets,HT,Haiti,249628,122332,127296
-72.278888,18.576111,PORT AU PRINCE HOSPITAL MINUSTAH,hospital,HT0118,HT01,West,Tabarre,HT,Haiti,130283,61480,68803
-72.345504943589,18.5372524,PORT AU PRINCE HOSPITAL asile français,hospital,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-72.8307575,19.9416868,PORT DE PAIX HOSPITAL BERACA LA POINTE,hospital,HT0911,HT09,North-West,Port-de-Paix,HT,Haiti,203975,98610,105365
-72.8304362,19.9420426,PORT DE PAIX HOSPITAL ET SANATORIUM,hospital,HT0911,HT09,North-West,Port-de-Paix,HT,Haiti,203975,98610,105365
-72.433333,19.75,PORT MARGOT HOSPITAL WESLEYAN (FAUCHE),hospital,HT0352,HT03,North,Port-Margot,HT,Haiti,49879,25067,24812
-72.3229,18.538905,POZ CLINIQUE ESPOIR,hospital,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-72.3180146,18.537771,POZ-PORT-AU-PRINCE,hospital,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-72.5313459,18.2364999,PROFAMIL,hospital,HT0211,HT02,South-East,Jacmel,HT,Haiti,187253,92534,94719
-72.057575,19.399373,Palmary,hospital,HT0343,HT03,North,Ranquitte,HT,Haiti,27704,14204,13500
-72.3122393,18.5950034,Partners in Development (PID),hospital,HT0117,HT01,West,Cite Soleil,HT,Haiti,265072,129887,135185
-72.483496,19.490461,Passe Reine,hospital,HT0512,HT05,Artibonite,Ennery,HT,Haiti,51221,25921,25300
-72.699513,19.1109272,Pharmacie Joradana,hospital,HT0531,HT05,Artibonite,Saint-Marc,HT,Haiti,266642,129153,137489
-72.25107,18.656176,Plan Haiti,hospital,HT0131,HT01,West,Croix-Des-Bouquets,HT,Haiti,249628,122332,127296
-73.347443,19.6910515,Plate Forme,hospital,HT0933,HT09,North-West,Bombardopolis,HT,Haiti,36028,18505,17523
-72.2795716,18.6483015,Plyclinique Evangélique Bethesda,clinic,HT0131,HT01,West,Croix-Des-Bouquets,HT,Haiti,249628,122332,127296
-72.3341154,18.5993767,Point de Conseil Nutrition pour Bébé (PNCB),hospital,HT0117,HT01,West,Cite Soleil,HT,Haiti,265072,129887,135185
-72.276139423,18.59203395,Policlinique saint-jean,hospital,HT0118,HT01,West,Tabarre,HT,Haiti,130283,61480,68803
-71.7324227,19.5524295,Polyclinique La Paix,clinic,HT0421,HT04,North-East,Ouanaminthe,HT,Haiti,106129,52331,53798
-72.296171,18.533875,Polyclinique de Croix Dieu / DASH,hospital,HT0112,HT01,West,Delmas,HT,Haiti,395260,187328,207932
-73.1278418,19.8300156,Port à l’Ecu,hospital,HT0934,HT09,North-West,Jean Rabel,HT,Haiti,148416,75060,73356
-72.338333,18.555277,Port-au-Prince Hôpital Asile Communal,hospital,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-72.345555,18.537222,Port-au-Prince clinic MULTIMED 1,hospital,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-72.2887185416284,18.5171918,Port-au-Prince clinic centre de Sante Eliazer,hospital,HT0114,HT01,West,Petion-Ville,HT,Haiti,376834,182671,194163
-72.2911485,18.6586987,Poste d'urgence Croix Rouge Haitienne,clinic,HT0131,HT01,West,Croix-Des-Bouquets,HT,Haiti,249628,122332,127296
-72.4240609,18.5439027,Poste de Santé Gaspard Camara,clinic,HT0113,HT01,West,Carrefour,HT,Haiti,511345,243112,268233
-72.700908,19.25815,Poteneau,hospital,HT0543,HT05,Artibonite,Grande Saline,HT,Haiti,23236,12253,10983
-72.705459,19.7014888,Pérou,hospital,HT0521,HT05,Artibonite,Gros Morne,HT,Haiti,155692,78233,77459
-73.761431,18.300737,Quatre Chemins,hospital,HT0711,HT07,South,Les Cayes,HT,Haiti,151696,74476,77220
-72.683333,18.966666,RABOTEAU CLINIC SOCIAL MEDICAL CENTER,hospital,HT0141,HT01,West,Arcahaie,HT,Haiti,130306,65206,65100
-72.2376832,18.6718764,Ramantial Aguavivo,clinic,HT0132,HT01,West,Thomazeau,HT,Haiti,52960,27069,25891
-73.1278402,19.8300163,Raymond,hospital,HT0934,HT09,North-West,Jean Rabel,HT,Haiti,148416,75060,73356
-72.7031784,18.9496383,Red Cross / Bon Samaritan Clinic,hospital,HT0141,HT01,West,Arcahaie,HT,Haiti,130306,65206,65100
-72.7705448,18.4276518,Reference Laboratoire,hospital,HT0123,HT01,West,Grand-Goave,HT,Haiti,136502,64473,72029
-72.8648528,18.4333781,Rehabilitation de l'Hopital,hospital,HT0122,HT01,West,Petit-Goave,HT,Haiti,172965,87460,85505
-72.483496,19.490461,Rouf,hospital,HT0512,HT05,Artibonite,Ennery,HT,Haiti,51221,25921,25300
-72.433,18.733,SADA - BELLANGER,hospital,HT0142,HT01,West,Cabaret,HT,Haiti,68245,33888,34357
-72.584796,18.924011,SADA - FONDS BAPTISTE,hospital,HT0141,HT01,West,Arcahaie,HT,Haiti,130306,65206,65100
-72.367,18.717,SADA - SOURCE MATELAS,hospital,HT0142,HT01,West,Cabaret,HT,Haiti,68245,33888,34357
-72.5392531,18.8207284,SADA MATHEUX,hospital,HT0141,HT01,West,Arcahaie,HT,Haiti,130306,65206,65100
-71.7250409,19.5478894,SAMA Ophtalmologie et Lunetterie,clinic,HT0421,HT04,North-East,Ouanaminthe,HT,Haiti,106129,52331,53798
-72.6052279,18.5122252,SANATORIUM DE LEOGANE,hospital,HT0121,HT01,West,Leogane,HT,Haiti,199813,99210,100603
-72.3349847,18.5389977,SANATORIUM DE PORT AU PRINCE,hospital,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-73.7453184,18.2223586,SANATORIUM DES CAYES,hospital,HT0711,HT07,South,Les Cayes,HT,Haiti,151696,74476,77220
-74.4498431,18.406119,SANT SANTE ESPWA AFSC - I ROIS,hospital,HT0823,HT08,Grande'Anse,Les Irois,HT,Haiti,23374,12659,10715
-72.4153628,18.5223046,SANTE POUR TOUS,hospital,HT0113,HT01,West,Carrefour,HT,Haiti,511345,243112,268233
-72.1923528,19.1403388,SELPETRE,hospital,HT0612,HT06,Centre,Maissade,HT,Haiti,58942,30322,28620
-72.4833231,19.4866061,SFA,hospital,HT0512,HT05,Artibonite,Ennery,HT,Haiti,51221,25921,25300
-72.183933,18.539474,SIF,hospital,HT0131,HT01,West,Croix-Des-Bouquets,HT,Haiti,249628,122332,127296
-74.3957517,18.5576703,SKS Petite Rivière de Dame Marie,hospital,HT0822,HT08,Grande'Anse,Dame Marie,HT,Haiti,38747,20019,18728
-73.824715,18.493513,SSPE Espwa de Pointe Sable,hospital,HT0834,HT08,Grande'Anse,Pestel,HT,Haiti,44659,23820,20839
-73.1164478,18.3746721,SSPE Saint Joseph de Pemerle,hospital,HT1011,HT10,Nippes,Miragoane,HT,Haiti,62528,31656,30872
-73.199965,18.455987,SSPE de Beraca,hospital,HT1012,HT10,Nippes,Petite Riviere de Nippes,HT,Haiti,28553,15056,13497
-73.5218762,18.4534949,SSPE de Gauthier Civil,hospital,HT1025,HT10,Nippes,Plaisance du Sud,HT,Haiti,27245,14799,12446
-73.199965,18.455987,SSPE de L homond,hospital,HT1012,HT10,Nippes,Petite Riviere de Nippes,HT,Haiti,28553,15056,13497
-73.4359118,18.3768537,SSPE de Morisseaux,hospital,HT1023,HT10,Nippes,L'Asile,HT,Haiti,41073,21485,19588
-73.951431,18.505214,SSPE de Moulines,hospital,HT0831,HT08,Grande'Anse,Corail,HT,Haiti,19566,10311,9255
-73.521876,18.453494,SSPE de Plaisance,hospital,HT1025,HT10,Nippes,Plaisance du Sud,HT,Haiti,27245,14799,12446
-73.824715,18.493513,SSPE des Basses,hospital,HT0834,HT08,Grande'Anse,Pestel,HT,Haiti,44659,23820,20839
-74.1660831,18.2736076,STE ANNE,hospital,HT0751,HT07,South,Chardonnieres,HT,Haiti,25240,13538,11702
-73.6358344,18.4144448,SUDRE,hospital,HT0733,HT07,South,Cavaillon,HT,Haiti,48687,25648,23039
-73.951431,18.505214,Saint Gérard de chadonnette,hospital,HT0831,HT08,Grande'Anse,Corail,HT,Haiti,19566,10311,9255
-74.381711,18.3975234,Saint Joseph de Carcasse,hospital,HT0823,HT08,Grande'Anse,Les Irois,HT,Haiti,23374,12659,10715
-72.5732883,19.8117237,Saint Jules Clinic,hospital,HT0351,HT03,North,Borgne,HT,Haiti,66921,33332,33589
-74.381711,18.3976478,Saint Martin de Porres,hospital,HT0823,HT08,Grande'Anse,Les Irois,HT,Haiti,23374,12659,10715
-73.951431,18.505214,Sainte Claire de Corail,hospital,HT0831,HT08,Grande'Anse,Corail,HT,Haiti,19566,10311,9255
